pdf,hypothesized_driver_of_change,denovo_or_derivedlist,confirmed_yn,gene_name,IMG Gene ID,IMG Locus Tag ,ensembl,Brapa gene name,ENSGMOG,Globodera pallida,Globodera rostochienis
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG10845,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG11168,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG11120,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG11771,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG13646,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,tnc,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,beta4GalT7,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG11781,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,Smg6,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG11791,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG11920,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,Bili,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,dan,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG13653,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG13654,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,Cad96Cb,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG10420,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG11852,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,Nup358,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG11857,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG11859,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG11878,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG11892,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,Vps33B,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,XNP,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG5116,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG5112,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG5111,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,Dhap-at,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG13643,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG31381,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,bai,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG31102,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG31108,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,RabX4,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG31120,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG31121,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG31357,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG31510,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG33095,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG33494,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG33658,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG34027,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,lobo,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG34349,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CG42331,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,tobi,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msu320.pdf,heat; experimental,denovo,NA,CR44179,NA,NA,NA,NA,NA,NA,
10.1099_MGEN.0.000553.pdf,antibiotics,denovo,NA,lacZ,NA,NA,NA,NA,NA,NA,
10.1099_MGEN.0.000553.pdf,antibiotics,denovo,NA,lacI,NA,NA,NA,NA,NA,NA,
10.1099_MGEN.0.000553.pdf,antibiotics,denovo,NA,malZ,NA,NA,NA,NA,NA,NA,
10.1099_MGEN.0.000553.pdf,antibiotics,denovo,NA,acrR,NA,NA,NA,NA,NA,NA,
10.1099_MGEN.0.000553.pdf,antibiotics,denovo,NA,lnt,NA,NA,NA,NA,NA,NA,
10.1099_MGEN.0.000553.pdf,antibiotics,denovo,NA,sdhA,NA,NA,NA,NA,NA,NA,
10.1099_MGEN.0.000553.pdf,antibiotics,denovo,NA,rpsA,NA,NA,NA,NA,NA,NA,
10.1099_MGEN.0.000553.pdf,antibiotics,denovo,NA,mukF,NA,NA,NA,NA,NA,NA,
10.1099_MGEN.0.000553.pdf,antibiotics,denovo,NA,ndh,NA,NA,NA,NA,NA,NA,
10.1099_MGEN.0.000553.pdf,antibiotics,denovo,NA,fabI,NA,NA,NA,NA,NA,NA,
10.1099_MGEN.0.000553.pdf,antibiotics,denovo,NA,yncD,NA,NA,NA,NA,NA,NA,
10.1099_MGEN.0.000553.pdf,antibiotics,denovo,NA,motB,NA,NA,NA,NA,NA,NA,
10.1099_MGEN.0.000553.pdf,antibiotics,denovo,NA,lysP,NA,NA,NA,NA,NA,NA,
10.1099_MGEN.0.000553.pdf,antibiotics,denovo,NA,dsdC,NA,NA,NA,NA,NA,NA,
10.1099_MGEN.0.000553.pdf,antibiotics,denovo,NA,sseA,NA,NA,NA,NA,NA,NA,
10.1099_MGEN.0.000553.pdf,antibiotics,denovo,NA,sseB,NA,NA,NA,NA,NA,NA,
10.1099_MGEN.0.000553.pdf,antibiotics,denovo,NA,yqeF,NA,NA,NA,NA,NA,NA,
10.1099_MGEN.0.000553.pdf,antibiotics,denovo,NA,yhaI,NA,NA,NA,NA,NA,NA,
10.1099_MGEN.0.000553.pdf,antibiotics,denovo,NA,rpoA,NA,NA,NA,NA,NA,NA,
10.1099_MGEN.0.000553.pdf,antibiotics,denovo,NA,chiA,NA,NA,NA,NA,NA,NA,
10.1099_MGEN.0.000553.pdf,antibiotics,denovo,NA,trmL,NA,NA,NA,NA,NA,NA,
10.1099_MGEN.0.000553.pdf,antibiotics,denovo,NA,ibpB,NA,NA,NA,NA,NA,NA,
10.1099_MGEN.0.000553.pdf,antibiotics,denovo,NA,hdfR,NA,NA,NA,NA,NA,NA,
10.1099_MGEN.0.000553.pdf,antibiotics,denovo,NA,dapF,NA,NA,NA,NA,NA,NA,
10.1099_MGEN.0.000553.pdf,antibiotics,denovo,NA,arpA,NA,NA,NA,NA,NA,NA,
10.1099_MGEN.0.000553.pdf,antibiotics,denovo,NA,cadC,NA,NA,NA,NA,NA,NA,
10.1099_MGEN.0.000553.pdf,antibiotics,denovo,NA,nnr,NA,NA,NA,NA,NA,NA,
10.1099_MGEN.0.000553.pdf,antibiotics,denovo,NA,fimE,NA,NA,NA,NA,NA,NA,
10.1099_MGEN.0.000553.pdf,antibiotics,denovo,NA,yjiV,NA,NA,NA,NA,NA,NA,
10.1099_MGEN.0.000553.pdf,antibiotics,denovo,NA,yccM,NA,NA,NA,NA,NA,NA,
10.1099_MGEN.0.000553.pdf,antibiotics,denovo,NA,us_osmB,NA,NA,NA,NA,NA,NA,
10.1099_MGEN.0.000553.pdf,antibiotics,denovo,NA,ds_yciT,NA,NA,NA,NA,NA,NA,
10.1099_MGEN.0.000553.pdf,antibiotics,denovo,NA,rhsE,NA,NA,NA,NA,NA,NA,
10.1099_MGEN.0.000553.pdf,antibiotics,denovo,NA,us_flhD,NA,NA,NA,NA,NA,NA,
10.1099_MGEN.0.000553.pdf,antibiotics,denovo,NA,us_uspC,NA,NA,NA,NA,NA,NA,
10.1099_MGEN.0.000553.pdf,antibiotics,denovo,NA,gatZ,NA,NA,NA,NA,NA,NA,
10.1099_MGEN.0.000553.pdf,antibiotics,denovo,NA,lrhA,NA,NA,NA,NA,NA,NA,
10.1099_MGEN.0.000553.pdf,antibiotics,denovo,NA,yifE,NA,NA,NA,NA,NA,NA,
10.1099_MGEN.0.000553.pdf,antibiotics,denovo,NA,yjbH,NA,NA,NA,NA,NA,NA,
10.1099_MGEN.0.000553.pdf,antibiotics,denovo,NA,cadC,NA,NA,NA,NA,NA,NA,
10.1099_MGEN.0.000553.pdf,antibiotics,denovo,NA,fim switch,NA,NA,NA,NA,NA,NA,
10.1099_MGEN.0.000553.pdf,antibiotics,denovo,NA,acrR,NA,NA,NA,NA,NA,NA,
10.1111_evo.12849.pdf,nutrient limitation,denovo,NA,iclR,NA,NA,NA,NA,NA,NA,
10.1111_evo.12849.pdf,nutrient limitation,denovo,NA,nadR,NA,NA,NA,NA,NA,NA,
10.1111_evo.12849.pdf,nutrient limitation,denovo,NA,spoT,NA,NA,NA,NA,NA,NA,
10.1111_evo.12849.pdf,nutrient limitation,denovo,NA,rbs,NA,NA,NA,NA,NA,NA,
10.1111_gcb.17126.pdf,saltwatermarsh,denovo,NA,AKAP13 ,NA,NA,NA,NA,NA,NA,
10.1111_gcb.17126.pdf,saltwatermarsh,denovo,NA,ATP6V0A1 ,NA,NA,NA,NA,NA,NA,
10.1111_gcb.17126.pdf,saltwatermarsh,denovo,NA,BRAF ,NA,NA,NA,NA,NA,NA,
10.1111_gcb.17126.pdf,saltwatermarsh,denovo,NA,CCDC177 ,NA,NA,NA,NA,NA,NA,
10.1111_gcb.17126.pdf,saltwatermarsh,denovo,NA,CEBPG ,NA,NA,NA,NA,NA,NA,
10.1111_gcb.17126.pdf,saltwatermarsh,denovo,NA,CNOT6L ,NA,NA,NA,NA,NA,NA,
10.1111_gcb.17126.pdf,saltwatermarsh,denovo,NA,CPD ,NA,NA,NA,NA,NA,NA,
10.1111_gcb.17126.pdf,saltwatermarsh,denovo,NA,CRELD1 ,NA,NA,NA,NA,NA,NA,
10.1111_gcb.17126.pdf,saltwatermarsh,denovo,NA,CTSA,NA,NA,NA,NA,NA,NA,
10.1111_gcb.17126.pdf,saltwatermarsh,denovo,NA,CUNH1orf226,NA,NA,NA,NA,NA,NA,
10.1111_gcb.17126.pdf,saltwatermarsh,denovo,NA,DNAJB9 ,NA,NA,NA,NA,NA,NA,
10.1111_gcb.17126.pdf,saltwatermarsh,denovo,NA,ESR1 ,NA,NA,NA,NA,NA,NA,
10.1111_gcb.17126.pdf,saltwatermarsh,denovo,NA,FCGBP,NA,NA,NA,NA,NA,NA,
10.1111_gcb.17126.pdf,saltwatermarsh,denovo,NA,FMO5 ,NA,NA,NA,NA,NA,NA,
10.1111_gcb.17126.pdf,saltwatermarsh,denovo,NA,FOXRED2 ,NA,NA,NA,NA,NA,NA,
10.1111_gcb.17126.pdf,saltwatermarsh,denovo,NA,GMDS ,NA,NA,NA,NA,NA,NA,
10.1111_gcb.17126.pdf,saltwatermarsh,denovo,NA,HAO2 ,NA,NA,NA,NA,NA,NA,
10.1111_gcb.17126.pdf,saltwatermarsh,denovo,NA,HEG1 ,NA,NA,NA,NA,NA,NA,
10.1111_gcb.17126.pdf,saltwatermarsh,denovo,NA,ICK ,NA,NA,NA,NA,NA,NA,
10.1111_gcb.17126.pdf,saltwatermarsh,denovo,NA,IL22RA2 ,NA,NA,NA,NA,NA,NA,
10.1111_gcb.17126.pdf,saltwatermarsh,denovo,NA,KLHL30 ,NA,NA,NA,NA,NA,NA,
10.1111_gcb.17126.pdf,saltwatermarsh,denovo,NA,KNL1 ,NA,NA,NA,NA,NA,NA,
10.1111_gcb.17126.pdf,saltwatermarsh,denovo,NA,LARP1 ,NA,NA,NA,NA,NA,NA,
10.1111_gcb.17126.pdf,saltwatermarsh,denovo,NA,LOC102061812 (OR14A16-like) ,NA,NA,NA,NA,NA,NA,
10.1111_gcb.17126.pdf,saltwatermarsh,denovo,NA,LOC102063133 (CSNK1A1) ,NA,NA,NA,NA,NA,NA,
10.1111_gcb.17126.pdf,saltwatermarsh,denovo,NA,LOC102064430 (APOBEC1) ,NA,NA,NA,NA,NA,NA,
10.1111_gcb.17126.pdf,saltwatermarsh,denovo,NA,LOC102064557 ,NA,NA,NA,NA,NA,NA,
10.1111_gcb.17126.pdf,saltwatermarsh,denovo,NA,LOC102065258 (ZNF271) ,NA,NA,NA,NA,NA,NA,
10.1111_gcb.17126.pdf,saltwatermarsh,denovo,NA,LOC102065621 (CCNT1),NA,NA,NA,NA,NA,NA,
10.1111_gcb.17126.pdf,saltwatermarsh,denovo,NA,LOC102067227,NA,NA,NA,NA,NA,NA,
10.1111_gcb.17126.pdf,saltwatermarsh,denovo,NA,LOC102068722 (CXCL8),NA,NA,NA,NA,NA,NA,
10.1111_gcb.17126.pdf,saltwatermarsh,denovo,NA,LOC102071624 (TWIST1),NA,NA,NA,NA,NA,NA,
10.1111_gcb.17126.pdf,saltwatermarsh,denovo,NA,LOC102072224,NA,NA,NA,NA,NA,NA,
10.1111_gcb.17126.pdf,saltwatermarsh,denovo,NA,LOC102072901 (MFHAS1),NA,NA,NA,NA,NA,NA,
10.1111_gcb.17126.pdf,saltwatermarsh,denovo,NA,LOC102073186 (Thymic CPV3),NA,NA,NA,NA,NA,NA,
10.1111_gcb.17126.pdf,saltwatermarsh,denovo,NA,LOC102074067 (MFSD6),NA,NA,NA,NA,NA,NA,
10.1111_gcb.17126.pdf,saltwatermarsh,denovo,NA,LOC102074318 (FCGBP-like),NA,NA,NA,NA,NA,NA,
10.1111_gcb.17126.pdf,saltwatermarsh,denovo,NA,LOC102075054 (CHST9),NA,NA,NA,NA,NA,NA,
10.1111_gcb.17126.pdf,saltwatermarsh,denovo,NA,LOC106629462 (ELL2),NA,NA,NA,NA,NA,NA,
10.1111_gcb.17126.pdf,saltwatermarsh,denovo,NA,LOC106629890 ,NA,NA,NA,NA,NA,NA,
10.1111_gcb.17126.pdf,saltwatermarsh,denovo,NA,MPL,NA,NA,NA,NA,NA,NA,
10.1111_gcb.17126.pdf,saltwatermarsh,denovo,NA,MRPL3,NA,NA,NA,NA,NA,NA,
10.1111_gcb.17126.pdf,saltwatermarsh,denovo,NA,MYO9A,NA,NA,NA,NA,NA,NA,
10.1111_gcb.17126.pdf,saltwatermarsh,denovo,NA,NDST4,NA,NA,NA,NA,NA,NA,
10.1111_gcb.17126.pdf,saltwatermarsh,denovo,NA,NGLY1,NA,NA,NA,NA,NA,NA,
10.1111_gcb.17126.pdf,saltwatermarsh,denovo,NA,NYAP2,NA,NA,NA,NA,NA,NA,
10.1111_gcb.17126.pdf,saltwatermarsh,denovo,NA,PCNT,NA,NA,NA,NA,NA,NA,
10.1111_gcb.17126.pdf,saltwatermarsh,denovo,NA,PDE12,NA,NA,NA,NA,NA,NA,
10.1111_gcb.17126.pdf,saltwatermarsh,denovo,NA,PLD5,NA,NA,NA,NA,NA,NA,
10.1111_gcb.17126.pdf,saltwatermarsh,denovo,NA,PLEKHO2,NA,NA,NA,NA,NA,NA,
10.1111_gcb.17126.pdf,saltwatermarsh,denovo,NA,RASSF3,NA,NA,NA,NA,NA,NA,
10.1111_gcb.17126.pdf,saltwatermarsh,denovo,NA,RCC1,NA,NA,NA,NA,NA,NA,
10.1111_gcb.17126.pdf,saltwatermarsh,denovo,NA,RD3L,NA,NA,NA,NA,NA,NA,
10.1111_gcb.17126.pdf,saltwatermarsh,denovo,NA,RFC4,NA,NA,NA,NA,NA,NA,
10.1111_gcb.17126.pdf,saltwatermarsh,denovo,NA,SENP1,NA,NA,NA,NA,NA,NA,
10.1111_gcb.17126.pdf,saltwatermarsh,denovo,NA,SMO,NA,NA,NA,NA,NA,NA,
10.1111_gcb.17126.pdf,saltwatermarsh,denovo,NA,RAD50,NA,NA,NA,NA,NA,NA,
10.1111_gcb.17126.pdf,saltwatermarsh,denovo,NA,SOX10,NA,NA,NA,NA,NA,NA,
10.1111_gcb.17126.pdf,saltwatermarsh,denovo,NA,SPARCL1,NA,NA,NA,NA,NA,NA,
10.1111_gcb.17126.pdf,saltwatermarsh,denovo,NA,SPEG,NA,NA,NA,NA,NA,NA,
10.1111_gcb.17126.pdf,saltwatermarsh,denovo,NA,TAF3,NA,NA,NA,NA,NA,NA,
10.1111_gcb.17126.pdf,saltwatermarsh,denovo,NA,TCF20,NA,NA,NA,NA,NA,NA,
10.1111_gcb.17126.pdf,saltwatermarsh,denovo,NA,TIMM23B,NA,NA,NA,NA,NA,NA,
10.1111_gcb.17126.pdf,saltwatermarsh,denovo,NA,TMEM106C,NA,NA,NA,NA,NA,NA,
10.1111_gcb.17126.pdf,saltwatermarsh,denovo,NA,TMEM159,NA,NA,NA,NA,NA,NA,
10.1111_gcb.17126.pdf,saltwatermarsh,denovo,NA,TMEM198,NA,NA,NA,NA,NA,NA,
10.1111_gcb.17126.pdf,saltwatermarsh,denovo,NA,TSC1,NA,NA,NA,NA,NA,NA,
10.1111_gcb.17126.pdf,saltwatermarsh,denovo,NA,TTN,NA,NA,NA,NA,NA,NA,
10.1111_gcb.17126.pdf,saltwatermarsh,denovo,NA,VASH1,NA,NA,NA,NA,NA,NA,
10.1111_jeb.14152.pdf,drought,denovo,NA,AtNCL,NA,NA,NA,Bra039661 ,NA,NA,
10.1111_jeb.14152.pdf,drought,denovo,NA,NA,NA,NA,NA,Bra029365,NA,NA,
10.1111_jeb.14152.pdf,drought,denovo,NA,LLR3,NA,NA,NA,Bra040238 ,NA,NA,
10.1111_jeb.14152.pdf,drought,denovo,NA,AtCM2,NA,NA,NA,Bra028560,NA,NA,
10.1111_jeb.14152.pdf,drought,denovo,NA,LPAT4,NA,NA,NA,Bra008174  ,NA,NA,
10.1111_jeb.14152.pdf,drought,denovo,NA,SRF6,NA,NA,NA,BRA030923,NA,NA,
10.1111_jeb.14152.pdf,drought,denovo,NA,NA,NA,NA,NA,Bra007979,NA,NA,
10.1111_jeb.14152.pdf,drought,denovo,NA,NA,NA,NA,NA,Bra014189,NA,NA,
10.1111_jeb.14152.pdf,drought,denovo,NA,NA,NA,NA,NA,Bra000437 ,NA,NA,
10.1111_jeb.14152.pdf,drought,denovo,NA,NA,NA,NA,NA,Bra008883,NA,NA,
10.1111_jeb.14152.pdf,drought,denovo,NA,NA,NA,NA,NA,Bra000587 ,NA,NA,
10.1111_jeb.14152.pdf,flowering and stress,denovo,NA,AtNCL,NA,NA,NA,Bra039661 ,NA,NA,
10.1111_jeb.14152.pdf,flowering and stress,denovo,NA,AtCM2,NA,NA,NA,Bra028560,NA,NA,
10.1111_jeb.14152.pdf,flowering and stress,denovo,NA,AIW2,NA,NA,NA,Bra014189,NA,NA,
10.1111_jeb.14152.pdf,flowering and stress,denovo,NA,SEC24a/ERMO2,NA,NA,NA,Bra040361,NA,NA,
10.1111_jeb.14152.pdf,flowering and stress,denovo,NA,NA,NA,NA,NA,Bra029367,NA,NA,
10.1111_jeb.14152.pdf,flowering and stress,denovo,NA,AtNFXL1,NA,NA,NA,Bra031704,NA,NA,
10.1111_jeb.14152.pdf,flowering and stress,denovo,NA,FBX92,NA,NA,NA,Bra001273,NA,NA,
10.1111_jeb.14152.pdf,flowering and stress,denovo,NA,CIPK9/PKS6/SNF1,NA,NA,NA,Bra033282,NA,NA,
10.1111_jeb.14152.pdf,flowering and stress,denovo,NA,APRR5,NA,NA,NA,Bra036517,NA,NA,
10.1111_jeb.14152.pdf,flowering and stress,denovo,NA,NA,NA,NA,NA,Bra016293,NA,NA,
10.1111_jeb.14152.pdf,flowering and stress,denovo,NA,NA,NA,NA,NA,Bra039293,NA,NA,
10.1111_jeb.14152.pdf,flowering and stress,denovo,NA,BHLH68,NA,NA,NA,Bra011083,NA,NA,
10.1111_jeb.14152.pdf,flowering and stress,denovo,NA,ARP2,NA,NA,NA,Bra000894,NA,NA,
10.1111_jeb.14152.pdf,flowering and stress,denovo,NA,JAO2,NA,NA,NA,Bra028752,NA,NA,
10.1111_jeb.14152.pdf,flowering and stress,denovo,NA,NA,NA,NA,NA,Bra026130,NA,NA,
10.1111_jeb.14152.pdf,flowering and stress,denovo,NA,AATRHM2/MUM4/RHM2,NA,NA,NA,Bra038127,NA,NA,
10.1111_jeb.14152.pdf,flowering and stress,denovo,NA,UDG3,NA,NA,NA,Bra006303,NA,NA,
10.1111_mec.12260.pdf,hatcheries; temperature; anthropogenic,denovo,NA,NA,NA,NA,NA,NA,ENSGMOG00000003958,NA,
10.1111_mec.12260.pdf,hatcheries; temperature; anthropogenic,denovo,NA,NA,NA,NA,NA,NA,ENSGMOG00000003979,NA,
10.1111_mec.12260.pdf,hatcheries; temperature; anthropogenic,denovo,NA,NA,NA,NA,NA,NA,ENSGMOG00000003991,NA,
10.1111_mec.12260.pdf,hatcheries; temperature; anthropogenic,denovo,NA,NA,NA,NA,NA,NA,ENSGMOG00000001141,NA,
10.1111_mec.12260.pdf,hatcheries; temperature; anthropogenic,denovo,NA,NA,NA,NA,NA,NA,ENSGMOG00000001154,NA,
10.1111_mec.12260.pdf,hatcheries; temperature; anthropogenic,denovo,NA,NA,NA,NA,NA,NA,ENSGMOG00000001169,NA,
10.1111_mec.12260.pdf,hatcheries; temperature; anthropogenic,denovo,NA,NA,NA,NA,NA,NA,ENSGMOG00000008246,NA,
10.1111_mec.12260.pdf,hatcheries; temperature; anthropogenic,denovo,NA,NA,NA,NA,NA,NA,ENSGMOG00000008251,NA,
10.1111_mec.12260.pdf,hatcheries; temperature; anthropogenic,denovo,NA,NA,NA,NA,NA,NA,ENSGMOG00000008255,NA,
10.1111_mec.12260.pdf,hatcheries; temperature; anthropogenic,denovo,NA,NA,NA,NA,NA,NA,ENSGMOG00000001067,NA,
10.1111_mec.12260.pdf,hatcheries; temperature; anthropogenic,denovo,NA,NA,NA,NA,NA,NA,ENSGMOG00000001092,NA,
10.1111_mec.12260.pdf,hatcheries; temperature; anthropogenic,denovo,NA,NA,NA,NA,NA,NA,ENSGMOG00000016734,NA,
10.1111_mec.12260.pdf,hatcheries; temperature; anthropogenic,denovo,NA,NA,NA,NA,NA,NA,ENSGMOG00000016805,NA,
10.1111_mec.12260.pdf,hatcheries; temperature; anthropogenic,denovo,NA,NA,NA,NA,NA,NA,ENSGMOG00000020380,NA,
10.1111_mec.12260.pdf,hatcheries; temperature; anthropogenic,denovo,NA,NA,NA,NA,NA,NA,ENSGMOG00000014698,NA,
10.1111_mec.12260.pdf,hatcheries; temperature; anthropogenic,denovo,NA,NA,NA,NA,NA,NA,ENSGMOG00000014715,NA,
10.1111_mec.12260.pdf,hatcheries; temperature; anthropogenic,denovo,NA,NA,NA,NA,NA,NA,ENSGMOG00000014729,NA,
10.1111_mec.12260.pdf,hatcheries; temperature; anthropogenic,denovo,NA,NA,NA,NA,NA,NA,ENSGMOG00000017164,NA,
10.1111_mec.12260.pdf,hatcheries; temperature; anthropogenic,denovo,NA,NA,NA,NA,NA,NA,ENSGMOG00000009936,NA,
10.1111_mec.12260.pdf,hatcheries; temperature; anthropogenic,denovo,NA,NA,NA,NA,NA,NA,ENSGMOG00000012789,NA,
10.1111_mec.12260.pdf,hatcheries; temperature; anthropogenic,denovo,NA,NA,NA,NA,NA,NA,ENSGMOG00000012794,NA,
10.1111_mec.12260.pdf,hatcheries; temperature; anthropogenic,denovo,NA,NA,NA,NA,NA,NA,ENSGMOG00000012796,NA,
10.1111_mec.12260.pdf,hatcheries; temperature; anthropogenic,denovo,NA,NA,NA,NA,NA,NA,ENSGMOG00000012801,NA,
10.1111_mec.12260.pdf,hatcheries; temperature; anthropogenic,denovo,NA,NA,NA,NA,NA,NA,ENSGMOG00000012350,NA,
10.1111_mec.12260.pdf,hatcheries; temperature; anthropogenic,denovo,NA,NA,NA,NA,NA,NA,ENSGMOG00000012353,NA,
10.1111_mec.12260.pdf,hatcheries; temperature; anthropogenic,denovo,NA,NA,NA,NA,NA,NA,ENSGMOG00000012357,NA,
10.1111_mec.12260.pdf,hatcheries; temperature; anthropogenic,denovo,NA,NA,NA,NA,NA,NA,ENSGMOG00000004698,NA,
10.1111_mec.12260.pdf,hatcheries; temperature; anthropogenic,denovo,NA,NA,NA,NA,NA,NA,ENSGMOG00000001373,NA,
10.1111_mec.12260.pdf,hatcheries; temperature; anthropogenic,denovo,NA,NA,NA,NA,NA,NA,ENSGMOG00000001392,NA,
10.1111_mec.12260.pdf,hatcheries; temperature; anthropogenic,denovo,NA,NA,NA,NA,NA,NA,ENSGMOG00000001414,NA,
10.1111_mec.12260.pdf,hatcheries; temperature; anthropogenic,denovo,NA,NA,NA,NA,NA,NA,ENSGMOG00000001429,NA,
10.1111_mec.12260.pdf,hatcheries; temperature; anthropogenic,denovo,NA,NA,NA,NA,NA,NA,ENSGMOG00000007644,NA,
10.1111_mec.12260.pdf,hatcheries; temperature; anthropogenic,denovo,NA,NA,NA,NA,NA,NA,ENSGMOG00000007698,NA,
10.1111_mec.12260.pdf,hatcheries; temperature; anthropogenic,denovo,NA,NA,NA,NA,NA,NA,ENSGMOG00000007700,NA,
10.1111_mec.12260.pdf,hatcheries; temperature; anthropogenic,denovo,NA,NA,NA,NA,NA,NA,ENSGMOG00000015879,NA,
10.1111_mec.12260.pdf,hatcheries; temperature; anthropogenic,denovo,NA,NA,NA,NA,NA,NA,ENSGMOG00000015896,NA,
10.1111_mec.12260.pdf,hatcheries; temperature; anthropogenic,denovo,NA,NA,NA,NA,NA,NA,ENSGMOG00000015926,NA,
10.1111_mec.12260.pdf,hatcheries; temperature; anthropogenic,denovo,NA,NA,NA,NA,NA,NA,ENSGMOG00000013906,NA,
10.1111_mec.12260.pdf,hatcheries; temperature; anthropogenic,denovo,NA,NA,NA,NA,NA,NA,ENSGMOG00000013987,NA,
10.1111_mec.12260.pdf,hatcheries; temperature; anthropogenic,denovo,NA,NA,NA,NA,NA,NA,ENSGMOG00000014014,NA,
10.1111_mec.12260.pdf,hatcheries; temperature; anthropogenic,denovo,NA,NA,NA,NA,NA,NA,ENSGMOG00000014035,NA,
10.1111_mec.12260.pdf,hatcheries; temperature; anthropogenic,denovo,NA,NA,NA,NA,NA,NA,ENSGMOG00000019644,NA,
10.1111_mec.12260.pdf,hatcheries; temperature; anthropogenic,denovo,NA,NA,NA,NA,NA,NA,ENSGMOG00000019647,NA,
